id,trackGenre,trackGenreLabel,title,artist,popularity,valence,energy,quadrant,spotifyId,youtubeVideoId,youtubeUrl,youtubeSearchUrl
spotify-3JntO4crk6HGxKkqPrDZMu,guitar,Guitar,Nights in White Satin,Joseph Sullinger,24,0.263,0.0709,sad_low,3JntO4crk6HGxKkqPrDZMu,,,https://www.youtube.com/results?search_query=Joseph%20Sullinger%20Nights%20in%20White%20Satin%20official%20audio
spotify-499GUOtfnmTbju4n66tOhU,guitar,Guitar,Paniolo,Moses Kahumoku,24,0.935,0.525,happy,499GUOtfnmTbju4n66tOhU,,,https://www.youtube.com/results?search_query=Moses%20Kahumoku%20Paniolo%20official%20audio
spotify-3oZ5FtxyVCv9Iis84HPuMr,guitar,Guitar,Prelúdio No. 2,Sergio & Odair Assad,24,0.51,0.318,relaxed,3oZ5FtxyVCv9Iis84HPuMr,,,https://www.youtube.com/results?search_query=Sergio%20%26%20Odair%20Assad%20Prel%C3%BAdio%20No.%202%20official%20audio
spotify-2hhydanqFAuBshh42p6TFE,guitar,Guitar,Samba Triste,Baden Powell,24,0.341,0.162,sad_low,2hhydanqFAuBshh42p6TFE,,,https://www.youtube.com/results?search_query=Baden%20Powell%20Samba%20Triste%20official%20audio
spotify-571K2H9m407zXaFXnpoas1,guitar,Guitar,Shape Of You,Andrew Foy,24,0.825,0.284,relaxed,571K2H9m407zXaFXnpoas1,,,https://www.youtube.com/results?search_query=Andrew%20Foy%20Shape%20Of%20You%20official%20audio
spotify-0CSMqABdulksSWLsl3bpDr,guitar,Guitar,Stack of Leis,Kapono Beamer,24,0.229,0.147,sad_low,0CSMqABdulksSWLsl3bpDr,,,https://www.youtube.com/results?search_query=Kapono%20Beamer%20Stack%20of%20Leis%20official%20audio
spotify-04tv9ewp0KMC5ijweE1GmS,guitar,Guitar,TRUE LOVE,Noriyasu Takeuchi,24,0.226,0.0563,sad_low,04tv9ewp0KMC5ijweE1GmS,,,https://www.youtube.com/results?search_query=Noriyasu%20Takeuchi%20TRUE%20LOVE%20official%20audio
spotify-0e3dPP0jWtntN57HPV9xQ6,guitar,Guitar,White Christmas,Kenny Burrell,24,0.213,0.122,sad_low,0e3dPP0jWtntN57HPV9xQ6,,,https://www.youtube.com/results?search_query=Kenny%20Burrell%20White%20Christmas%20official%20audio
spotify-0TVfjLNE6cn8QugBuxVWF1,guitar,Guitar,Zorba's Dance,Mikis Theodorakis,24,0.418,0.385,sad_low,0TVfjLNE6cn8QugBuxVWF1,,,https://www.youtube.com/results?search_query=Mikis%20Theodorakis%20Zorba's%20Dance%20official%20audio
spotify-1sGI7WBJBbKrYRD9Rcw8tM,happy,Happy,Around The World,"The Nightraver, DJ Trevor",24,0.14,0.937,tense,1sGI7WBJBbKrYRD9Rcw8tM,,,https://www.youtube.com/results?search_query=The%20Nightraver%2C%20DJ%20Trevor%20Around%20The%20World%20official%20audio
spotify-3lO1WB5qXgjviQc0KF6ZTb,happy,Happy,Better,Dj Promo,24,0.329,0.452,sad_low,3lO1WB5qXgjviQc0KF6ZTb,,,https://www.youtube.com/results?search_query=Dj%20Promo%20Better%20official%20audio
spotify-0o9QbmX4o2eYF02Y5YoodT,happy,Happy,Gimme Some More,Technikore,24,0.369,0.997,tense,0o9QbmX4o2eYF02Y5YoodT,,,https://www.youtube.com/results?search_query=Technikore%20Gimme%20Some%20More%20official%20audio
spotify-2u1EtHkbpeRjkxCywhXEYp,happy,Happy,Shooting Star - Euro Mix,Bang!,24,0.127,0.592,tense,2u1EtHkbpeRjkxCywhXEYp,,,https://www.youtube.com/results?search_query=Bang!%20Shooting%20Star%20-%20Euro%20Mix%20official%20audio
spotify-4g7B7zJ9uiq8eOPRLYq5Nj,happy,Happy,Stampede (feat. Fatman Scoop),"Gammer, Fatman Scoop",24,0.666,0.985,happy,4g7B7zJ9uiq8eOPRLYq5Nj,,,https://www.youtube.com/results?search_query=Gammer%2C%20Fatman%20Scoop%20Stampede%20(feat.%20Fatman%20Scoop)%20official%20audio
spotify-7FOFvfNI1yfrwYVcvvCBpQ,happy,Happy,Turbulence,Predator,24,0.0393,0.865,tense,7FOFvfNI1yfrwYVcvvCBpQ,,,https://www.youtube.com/results?search_query=Predator%20Turbulence%20official%20audio
spotify-1V8TQ7Uhauq1GdhctrMJf9,hardstyle,Hardstyle,Spiritual Fire - Original Mix,Davide Sonar,24,0.322,0.74,tense,1V8TQ7Uhauq1GdhctrMJf9,,,https://www.youtube.com/results?search_query=Davide%20Sonar%20Spiritual%20Fire%20-%20Original%20Mix%20official%20audio
spotify-6P05Vvy9h2eFyWSu98BGWk,hardstyle,Hardstyle,Vendetta,"Low-E, Alter Egosz",24,0.104,0.867,tense,6P05Vvy9h2eFyWSu98BGWk,,,https://www.youtube.com/results?search_query=Low-E%2C%20Alter%20Egosz%20Vendetta%20official%20audio
spotify-2cWXl5L4cL4dY88oU1qjnU,hardstyle,Hardstyle,Wasteland - Dj Thera 2022 Remix,Dj Thera,24,0.173,0.951,tense,2cWXl5L4cL4dY88oU1qjnU,,,https://www.youtube.com/results?search_query=Dj%20Thera%20Wasteland%20-%20Dj%20Thera%202022%20Remix%20official%20audio
spotify-6m4ffJi2J4hFS3OSn7Y2fO,heavy-metal,Heavy Metal,De Pismanta a Baucacheta,Hermetica,24,0.711,0.782,happy,6m4ffJi2J4hFS3OSn7Y2fO,,,https://www.youtube.com/results?search_query=Hermetica%20De%20Pismanta%20a%20Baucacheta%20official%20audio
spotify-04wttgs0RoUJyCfTAqB6q8,heavy-metal,Heavy Metal,Koe murha,Stam1na,24,0.338,0.855,tense,04wttgs0RoUJyCfTAqB6q8,,,https://www.youtube.com/results?search_query=Stam1na%20Koe%20murha%20official%20audio
spotify-0cVbtLDg8HL5KcWUjw96zs,industrial,Industrial,"Insomnia, Pt. 1",Numb,24,0.31,0.34,sad_low,0cVbtLDg8HL5KcWUjw96zs,,,https://www.youtube.com/results?search_query=Numb%20Insomnia%2C%20Pt.%201%20official%20audio
spotify-7nojPrUwjypEwo5HVV5TXg,industrial,Industrial,Omni,Numb,24,0.0391,0.34,sad_low,7nojPrUwjypEwo5HVV5TXg,,,https://www.youtube.com/results?search_query=Numb%20Omni%20official%20audio
spotify-2cbFotGJZ5FoT50oItc6BB,industrial,Industrial,Something Wonderful,Revolting Cocks,24,0.632,0.804,happy,2cbFotGJZ5FoT50oItc6BB,,,https://www.youtube.com/results?search_query=Revolting%20Cocks%20Something%20Wonderful%20official%20audio
spotify-6B0T7mAx1eIaVSzQupcwTe,industrial,Industrial,Sweet Tooth,Otep,24,0.142,0.965,tense,6B0T7mAx1eIaVSzQupcwTe,,,https://www.youtube.com/results?search_query=Otep%20Sweet%20Tooth%20official%20audio
spotify-6jOQPaktDP0rTQc35alrYv,minimal-techno,Minimal Techno,Corrosion (Contour 2),Booka Shade,24,0.334,0.77,tense,6jOQPaktDP0rTQc35alrYv,,,https://www.youtube.com/results?search_query=Booka%20Shade%20Corrosion%20(Contour%202)%20official%20audio
spotify-4WDgGzRLIEe0rAVU8qLqWA,minimal-techno,Minimal Techno,One Man Show,Marco Carola,24,0.594,0.82,happy,4WDgGzRLIEe0rAVU8qLqWA,,,https://www.youtube.com/results?search_query=Marco%20Carola%20One%20Man%20Show%20official%20audio
spotify-0CEgZkZWsT4tDNj15BX1fY,minimal-techno,Minimal Techno,Stay With Me,"Pappenheimer, Ben Dust",24,0.0479,0.718,tense,0CEgZkZWsT4tDNj15BX1fY,,,https://www.youtube.com/results?search_query=Pappenheimer%2C%20Ben%20Dust%20Stay%20With%20Me%20official%20audio
spotify-53QyvBV8XGEw7wxsTZwimc,new-age,New Age,A Silent Wind,Wayne Gratz,24,0.0639,0.094,sad_low,53QyvBV8XGEw7wxsTZwimc,,,https://www.youtube.com/results?search_query=Wayne%20Gratz%20A%20Silent%20Wind%20official%20audio
spotify-3umEiXjMwOxASAGBVbkfS1,new-age,New Age,Ancient Dawn,David Wahler,24,0.0617,0.263,sad_low,3umEiXjMwOxASAGBVbkfS1,,,https://www.youtube.com/results?search_query=David%20Wahler%20Ancient%20Dawn%20official%20audio
spotify-5TkzLV0CMW0LBWTNNJvCs9,new-age,New Age,Angels Sleep,Daniel Kobialka,24,0.0393,0.0865,sad_low,5TkzLV0CMW0LBWTNNJvCs9,,,https://www.youtube.com/results?search_query=Daniel%20Kobialka%20Angels%20Sleep%20official%20audio
spotify-6o02APLoWQTQZIyxIpIZpc,new-age,New Age,Blues For Richard Folsom,George Winston,24,0.393,0.00217,sad_low,6o02APLoWQTQZIyxIpIZpc,,,https://www.youtube.com/results?search_query=George%20Winston%20Blues%20For%20Richard%20Folsom%20official%20audio
spotify-6JKzt2ZwA2co1W0JuFR4y1,new-age,New Age,Chevaux,Tony O'Connor,24,0.0396,0.14,sad_low,6JKzt2ZwA2co1W0JuFR4y1,,,https://www.youtube.com/results?search_query=Tony%20O'Connor%20Chevaux%20official%20audio
spotify-6feNGo9ZOaeFJfg24ZWDzI,new-age,New Age,Chrysalis,2002,24,0.0348,0.213,sad_low,6feNGo9ZOaeFJfg24ZWDzI,,,https://www.youtube.com/results?search_query=2002%20Chrysalis%20official%20audio
spotify-0Hc78SXhUjXHwT0jZSSOci,new-age,New Age,"Come, Follow Me",Paul Cardall,24,0.207,0.0122,sad_low,0Hc78SXhUjXHwT0jZSSOci,,,https://www.youtube.com/results?search_query=Paul%20Cardall%20Come%2C%20Follow%20Me%20official%20audio
spotify-43Rtr7QpSPTHcFVru79fXm,new-age,New Age,Deserk Oak,Tony O'Connor,24,0.294,0.128,sad_low,43Rtr7QpSPTHcFVru79fXm,,,https://www.youtube.com/results?search_query=Tony%20O'Connor%20Deserk%20Oak%20official%20audio
spotify-08acQDpjsz1BHN9TZa1q0Z,new-age,New Age,Dreams and Memories,Brian Crain,24,0.0388,0.119,sad_low,08acQDpjsz1BHN9TZa1q0Z,,,https://www.youtube.com/results?search_query=Brian%20Crain%20Dreams%20and%20Memories%20official%20audio
spotify-5Q2GzK2v317XDi54nmgnU4,new-age,New Age,Echoes,Ann Sweeten,24,0.0698,0.171,sad_low,5Q2GzK2v317XDi54nmgnU4,,,https://www.youtube.com/results?search_query=Ann%20Sweeten%20Echoes%20official%20audio
spotify-6OEyhoOIPw0L0ZoPUd7dXZ,new-age,New Age,Gentle Maiden,Aine Minogue,24,0.139,0.0486,sad_low,6OEyhoOIPw0L0ZoPUd7dXZ,,,https://www.youtube.com/results?search_query=Aine%20Minogue%20Gentle%20Maiden%20official%20audio
spotify-5Anisqmfjm2CbWm7BMv6Vk,new-age,New Age,Graduation,George Winston,24,0.0791,0.0928,sad_low,5Anisqmfjm2CbWm7BMv6Vk,,,https://www.youtube.com/results?search_query=George%20Winston%20Graduation%20official%20audio
spotify-4LB6NIm3jSCxyTM4eyNJJA,new-age,New Age,He's A Runner,George Winston,24,0.442,0.00717,sad_low,4LB6NIm3jSCxyTM4eyNJJA,,,https://www.youtube.com/results?search_query=George%20Winston%20He's%20A%20Runner%20official%20audio
spotify-1eb5g45pN7CeIKkPjRfOVa,new-age,New Age,Infinite Expansion,Robert Haig Coxon,24,0.0378,0.0823,sad_low,1eb5g45pN7CeIKkPjRfOVa,,,https://www.youtube.com/results?search_query=Robert%20Haig%20Coxon%20Infinite%20Expansion%20official%20audio
spotify-77y4tejtAGEHFEB8qqAyT3,new-age,New Age,It's a Small World,Jim Brickman,24,0.19,0.0999,sad_low,77y4tejtAGEHFEB8qqAyT3,,,https://www.youtube.com/results?search_query=Jim%20Brickman%20It's%20a%20Small%20World%20official%20audio
spotify-6ITYHd3FzwzMSJr1m5W4oB,new-age,New Age,Lillies On The Lake,"Michael Hoppé, Tim Wheater",24,0.0373,0.154,sad_low,6ITYHd3FzwzMSJr1m5W4oB,,,https://www.youtube.com/results?search_query=Michael%20Hopp%C3%A9%2C%20Tim%20Wheater%20Lillies%20On%20The%20Lake%20official%20audio
spotify-54TMmqbSWu9kwnbNZrH8NE,new-age,New Age,Mystic Blue,Dan Gibson's Solitudes,24,0.0612,0.0923,sad_low,54TMmqbSWu9kwnbNZrH8NE,,,https://www.youtube.com/results?search_query=Dan%20Gibson's%20Solitudes%20Mystic%20Blue%20official%20audio
spotify-2P7NW9LEO86lHvXLo0YvVl,new-age,New Age,Reflecting Pool,Brian Crain,24,0.0748,0.119,sad_low,2P7NW9LEO86lHvXLo0YvVl,,,https://www.youtube.com/results?search_query=Brian%20Crain%20Reflecting%20Pool%20official%20audio
spotify-1VNkjwdG8CZIXmXPQToOwn,new-age,New Age,"Seelische Traumreise zum Loslassen und Wohlfühlen, Pt. 2",Gomer Edwin Evans,24,0.121,0.206,sad_low,1VNkjwdG8CZIXmXPQToOwn,,,https://www.youtube.com/results?search_query=Gomer%20Edwin%20Evans%20Seelische%20Traumreise%20zum%20Loslassen%20und%20Wohlf%C3%BChlen%2C%20Pt.%202%20official%20audio
spotify-2O8dvLnVZlI6eoWcPJlPTg,new-age,New Age,Shepherd Me,Ann Sweeten,24,0.127,0.138,sad_low,2O8dvLnVZlI6eoWcPJlPTg,,,https://www.youtube.com/results?search_query=Ann%20Sweeten%20Shepherd%20Me%20official%20audio
spotify-4EotbqbrQJdh6niPUHXIfZ,new-age,New Age,Sigh,Parijat,24,0.0384,0.0791,sad_low,4EotbqbrQJdh6niPUHXIfZ,,,https://www.youtube.com/results?search_query=Parijat%20Sigh%20official%20audio
spotify-3x4VPiPCZvViJFqCV5ziDB,new-age,New Age,Softly Falling,Kevin Kern,24,0.208,0.0283,sad_low,3x4VPiPCZvViJFqCV5ziDB,,,https://www.youtube.com/results?search_query=Kevin%20Kern%20Softly%20Falling%20official%20audio
spotify-3YK5bgRtPu0IBhAZmSWmf3,new-age,New Age,Spirit of Water,Dean Evenson,24,0.109,0.211,sad_low,3YK5bgRtPu0IBhAZmSWmf3,,,https://www.youtube.com/results?search_query=Dean%20Evenson%20Spirit%20of%20Water%20official%20audio
spotify-4QoJYdOfSSqlXtbPUcbF8x,new-age,New Age,The Lake,Ad Dios,24,0.303,0.0895,sad_low,4QoJYdOfSSqlXtbPUcbF8x,,,https://www.youtube.com/results?search_query=Ad%20Dios%20The%20Lake%20official%20audio
spotify-3Ly3EBaIiwwgICBC7FdGel,new-age,New Age,Twin Flames Rising,Aeoliah,24,0.107,0.0597,sad_low,3Ly3EBaIiwwgICBC7FdGel,,,https://www.youtube.com/results?search_query=Aeoliah%20Twin%20Flames%20Rising%20official%20audio
spotify-2iImDS6gPhzCRF0N7HM4Og,new-age,New Age,Under the Trees of Hope,"Andreas Vollenweider, Walter Keiser, Mindy Jostyn, Eberhard Hahn, Daniel Pezzotti",24,0.46,0.536,tense,2iImDS6gPhzCRF0N7HM4Og,,,https://www.youtube.com/results?search_query=Andreas%20Vollenweider%2C%20Walter%20Keiser%2C%20Mindy%20Jostyn%2C%20Eberhard%20Hahn%2C%20Daniel%20Pezzotti%20Under%20the%20Trees%20of%20Hope%20official%20audio
spotify-6S1ypvwzW3lW1zOfPv9ag9,opera,Opera,"Suite en Sol Majeur, RCT 6: VII. Les Sauvages","Jean-Philippe Rameau, Alexandre Tharaud",24,0.758,0.179,relaxed,6S1ypvwzW3lW1zOfPv9ag9,,,https://www.youtube.com/results?search_query=Jean-Philippe%20Rameau%2C%20Alexandre%20Tharaud%20Suite%20en%20Sol%20Majeur%2C%20RCT%206%3A%20VII.%20Les%20Sauvages%20official%20audio
spotify-3i39d7KtpiAHW5elg1WupN,show-tunes,Show Tunes,The Phantom Of The Opera Symphonic Suite - Pt.2,"Andrew Lloyd Webber, The Andrew Lloyd Webber Orchestra, Simon Lee",24,0.0386,0.0654,sad_low,3i39d7KtpiAHW5elg1WupN,,,https://www.youtube.com/results?search_query=Andrew%20Lloyd%20Webber%2C%20The%20Andrew%20Lloyd%20Webber%20Orchestra%2C%20Simon%20Lee%20The%20Phantom%20Of%20The%20Opera%20Symphonic%20Suite%20-%20Pt.2%20official%20audio
spotify-4RHDOLKTHjFd4E45yv3fVD,study,Study,A Jar of Legos,Breakfast For Brunch,24,0.379,0.531,tense,4RHDOLKTHjFd4E45yv3fVD,,,https://www.youtube.com/results?search_query=Breakfast%20For%20Brunch%20A%20Jar%20of%20Legos%20official%20audio
spotify-3pM12R2wrbZJFCVMMEeFS1,study,Study,bystanders,Stratotune,24,0.252,0.183,sad_low,3pM12R2wrbZJFCVMMEeFS1,,,https://www.youtube.com/results?search_query=Stratotune%20bystanders%20official%20audio
spotify-4Wk8q8GQ5NquENUcvzcCJA,study,Study,Coffe Cup Spots,Breakfast For Brunch,24,0.147,0.351,sad_low,4Wk8q8GQ5NquENUcvzcCJA,,,https://www.youtube.com/results?search_query=Breakfast%20For%20Brunch%20Coffe%20Cup%20Spots%20official%20audio
spotify-6Q0NQC52cxfZuulrtVCRyA,study,Study,Concrete Dream,Lazy Leopard,24,0.445,0.314,sad_low,6Q0NQC52cxfZuulrtVCRyA,,,https://www.youtube.com/results?search_query=Lazy%20Leopard%20Concrete%20Dream%20official%20audio
spotify-6K0Ysjw928mSSA4udBJd2s,study,Study,Golden Eye,Obie Hans,24,0.256,0.347,sad_low,6K0Ysjw928mSSA4udBJd2s,,,https://www.youtube.com/results?search_query=Obie%20Hans%20Golden%20Eye%20official%20audio
spotify-3yUHU5ujrIbLjXaQFdN5Ii,study,Study,Pageantry,Justnormal,24,0.144,0.733,tense,3yUHU5ujrIbLjXaQFdN5Ii,,,https://www.youtube.com/results?search_query=Justnormal%20Pageantry%20official%20audio
spotify-4U2ooZvgmBRLXEcMNH8PG6,study,Study,Sleepin,Chillowfy,24,0.216,0.0282,sad_low,4U2ooZvgmBRLXEcMNH8PG6,,,https://www.youtube.com/results?search_query=Chillowfy%20Sleepin%20official%20audio
spotify-0YE5gtfhfQBQ04ye3Fodrc,study,Study,Triplets,Synkop,24,0.193,0.223,sad_low,0YE5gtfhfQBQ04ye3Fodrc,,,https://www.youtube.com/results?search_query=Synkop%20Triplets%20official%20audio
spotify-2OuBurYgozdOM0iaRuPR4c,study,Study,Zilch,Jobii,24,0.147,0.676,tense,2OuBurYgozdOM0iaRuPR4c,,,https://www.youtube.com/results?search_query=Jobii%20Zilch%20official%20audio
spotify-1AMkWDuLk5O4pVaYOy9AlM,synth-pop,Synth Pop,La montagne magique,Mansfield.TYA,24,0.0596,0.452,sad_low,1AMkWDuLk5O4pVaYOy9AlM,,,https://www.youtube.com/results?search_query=Mansfield.TYA%20La%20montagne%20magique%20official%20audio
spotify-0H5cSJD7SG0OHSv8UL6J3z,synth-pop,Synth Pop,The Chase,Propaganda,24,0.805,0.664,happy,0H5cSJD7SG0OHSv8UL6J3z,,,https://www.youtube.com/results?search_query=Propaganda%20The%20Chase%20official%20audio
spotify-21BgRe0eStuux7hgat9aJy,tango,Tango,3 Préludes: 3 Preludes: No. 2. Flora's game: Milonga,"Astor Piazzolla, Joel Fan",24,0.0396,0.0547,sad_low,21BgRe0eStuux7hgat9aJy,,,https://www.youtube.com/results?search_query=Astor%20Piazzolla%2C%20Joel%20Fan%203%20Pr%C3%A9ludes%3A%203%20Preludes%3A%20No.%202.%20Flora's%20game%3A%20Milonga%20official%20audio
spotify-1wjmb6uqRlWuF6stUJ4eNc,techno,Techno,Desire,Blank & Jones,24,0.336,0.867,tense,1wjmb6uqRlWuF6stUJ4eNc,,,https://www.youtube.com/results?search_query=Blank%20%26%20Jones%20Desire%20official%20audio
spotify-6JJejnJxv6M281R3hWN5Ih,techno,Techno,Fragile,Corvad,24,0.387,0.845,tense,6JJejnJxv6M281R3hWN5Ih,,,https://www.youtube.com/results?search_query=Corvad%20Fragile%20official%20audio
spotify-4N0taeq3MhQvEQOLI1F1gh,trip-hop,Trip Hop,First Day in New York,Nitin Sawhney,24,0.23,0.162,sad_low,4N0taeq3MhQvEQOLI1F1gh,,,https://www.youtube.com/results?search_query=Nitin%20Sawhney%20First%20Day%20in%20New%20York%20official%20audio
spotify-006ATYzgynEKIPgVaT5LQM,world-music,World Music,528Hz Energía curativa profunda,Mc_team,24,0.138,0.00504,sad_low,006ATYzgynEKIPgVaT5LQM,,,https://www.youtube.com/results?search_query=Mc_team%20528Hz%20Energ%C3%ADa%20curativa%20profunda%20official%20audio
spotify-5Ym7Kf9ViygmbRNzd19eL0,world-music,World Music,Amar ti Mismo,Musica para Acostarse,24,0.104,0.0848,sad_low,5Ym7Kf9ViygmbRNzd19eL0,,,https://www.youtube.com/results?search_query=Musica%20para%20Acostarse%20Amar%20ti%20Mismo%20official%20audio
spotify-3quSq5vOjnLoWiOgcj9E4a,world-music,World Music,Boas Vibrações,Massagem Guru,24,0.0338,0.0846,sad_low,3quSq5vOjnLoWiOgcj9E4a,,,https://www.youtube.com/results?search_query=Massagem%20Guru%20Boas%20Vibra%C3%A7%C3%B5es%20official%20audio
spotify-62GB5MzYJtNP3xAONmCBnv,world-music,World Music,"Estudiar Con Sonidos de Truenos, Pt. 09",Fondo de la lectura,24,0.0223,0.86,tense,62GB5MzYJtNP3xAONmCBnv,,,https://www.youtube.com/results?search_query=Fondo%20de%20la%20lectura%20Estudiar%20Con%20Sonidos%20de%20Truenos%2C%20Pt.%2009%20official%20audio
spotify-519Ng29TJ1QWHp3DaWxSYb,world-music,World Music,Grandes Olas Rompiendo,"Ruido Blanco Hart, Musica para Bebes, Canciones De Cuna Para Dormir Bebes",24,0.173,0.112,sad_low,519Ng29TJ1QWHp3DaWxSYb,,,https://www.youtube.com/results?search_query=Ruido%20Blanco%20Hart%2C%20Musica%20para%20Bebes%2C%20Canciones%20De%20Cuna%20Para%20Dormir%20Bebes%20Grandes%20Olas%20Rompiendo%20official%20audio
spotify-3qZ0bcvpxtd6uLzhNJb6Z1,world-music,World Music,Guardianas de los Océanos,Lucas Cervetti,24,0.124,0.317,sad_low,3qZ0bcvpxtd6uLzhNJb6Z1,,,https://www.youtube.com/results?search_query=Lucas%20Cervetti%20Guardianas%20de%20los%20Oc%C3%A9anos%20official%20audio
spotify-1xszab6anqq4lM6zPR2wJu,world-music,World Music,Hipnosis Real,Ondas Delta,24,0.0377,0.181,sad_low,1xszab6anqq4lM6zPR2wJu,,,https://www.youtube.com/results?search_query=Ondas%20Delta%20Hipnosis%20Real%20official%20audio
spotify-2RTxaHkrOC3WgQU6SmPBPA,world-music,World Music,Ojo Mojado Cerrado,"Dormida: Por Daniela, Sonidos De Lluvia y Tormentas",24,0.102,0.116,sad_low,2RTxaHkrOC3WgQU6SmPBPA,,,https://www.youtube.com/results?search_query=Dormida%3A%20Por%20Daniela%2C%20Sonidos%20De%20Lluvia%20y%20Tormentas%20Ojo%20Mojado%20Cerrado%20official%20audio
spotify-3wHSqWvBuGUXCiuQFUbdCo,afrobeat,Afrobeat,Cold Sweat,The Mighty Imperials,23,0.897,0.619,happy,3wHSqWvBuGUXCiuQFUbdCo,,,https://www.youtube.com/results?search_query=The%20Mighty%20Imperials%20Cold%20Sweat%20official%20audio
spotify-2W8emJ02IeqnxsEHPHFWCZ,afrobeat,Afrobeat,Um samba pra John Coltrane,Thiago França,23,0.774,0.715,happy,2W8emJ02IeqnxsEHPHFWCZ,,,https://www.youtube.com/results?search_query=Thiago%20Fran%C3%A7a%20Um%20samba%20pra%20John%20Coltrane%20official%20audio
spotify-6HpwXqmk1xMW88w4nCpJV1,ambient,Ambient,Halving The Compass - Sampler Version,Helios,23,0.211,0.244,sad_low,6HpwXqmk1xMW88w4nCpJV1,,,https://www.youtube.com/results?search_query=Helios%20Halving%20The%20Compass%20-%20Sampler%20Version%20official%20audio
spotify-2Iq6Tyb3llyf5bXYMotApc,ambient,Ambient,igloo,Jean-Michel Blais,23,0.23,0.389,sad_low,2Iq6Tyb3llyf5bXYMotApc,,,https://www.youtube.com/results?search_query=Jean-Michel%20Blais%20igloo%20official%20audio
spotify-7FzgTspwa0z7VtTE9T2iNN,black-metal,Black Metal,Discord,"Kvelertak, Nate Newton",23,0.103,0.981,tense,7FzgTspwa0z7VtTE9T2iNN,,,https://www.youtube.com/results?search_query=Kvelertak%2C%20Nate%20Newton%20Discord%20official%20audio
spotify-0b8jUiJFC5P47PNrRSRQyg,bluegrass,Bluegrass,Bonaparte's Retreat,Doc & Merle Watson,23,0.472,0.394,sad_low,0b8jUiJFC5P47PNrRSRQyg,,,https://www.youtube.com/results?search_query=Doc%20%26%20Merle%20Watson%20Bonaparte's%20Retreat%20official%20audio
spotify-0Iq2KydFwhvkjH1rI4s1EX,bluegrass,Bluegrass,Buffalo Nickel,Béla Fleck,23,0.768,0.514,happy,0Iq2KydFwhvkjH1rI4s1EX,,,https://www.youtube.com/results?search_query=B%C3%A9la%20Fleck%20Buffalo%20Nickel%20official%20audio
spotify-5kvae4W4IJboRyiHsBO3Xt,bluegrass,Bluegrass,Dusty Trail,Kruger Brothers,23,0.496,0.565,tense,5kvae4W4IJboRyiHsBO3Xt,,,https://www.youtube.com/results?search_query=Kruger%20Brothers%20Dusty%20Trail%20official%20audio
spotify-72eNhM7juifMCtY5pK5O0N,bluegrass,Bluegrass,Lost Indian,Foghorn Stringband,23,0.785,0.641,happy,72eNhM7juifMCtY5pK5O0N,,,https://www.youtube.com/results?search_query=Foghorn%20Stringband%20Lost%20Indian%20official%20audio
spotify-6b6iNiE1qiH1iZ6mYEOU5I,bluegrass,Bluegrass,Nashville Blues,Flatt & Scruggs,23,0.918,0.437,relaxed,6b6iNiE1qiH1iZ6mYEOU5I,,,https://www.youtube.com/results?search_query=Flatt%20%26%20Scruggs%20Nashville%20Blues%20official%20audio
spotify-6qLOPQnJM96UtYaTjMFvip,bluegrass,Bluegrass,Pellinore's Ride,Andrew Marlin,23,0.524,0.498,relaxed,6qLOPQnJM96UtYaTjMFvip,,,https://www.youtube.com/results?search_query=Andrew%20Marlin%20Pellinore's%20Ride%20official%20audio
spotify-1BPs92wyDoD7oM1VDRQh9E,bluegrass,Bluegrass,The Hops of Guldenberg,Punch Brothers,23,0.568,0.488,relaxed,1BPs92wyDoD7oM1VDRQh9E,,,https://www.youtube.com/results?search_query=Punch%20Brothers%20The%20Hops%20of%20Guldenberg%20official%20audio
spotify-7sYK5s7IRnrMquvioQZxhy,bluegrass,Bluegrass,The Jaybird,Andrew Marlin,23,0.836,0.569,happy,7sYK5s7IRnrMquvioQZxhy,,,https://www.youtube.com/results?search_query=Andrew%20Marlin%20The%20Jaybird%20official%20audio
spotify-2eX598AcoEbR1KxPqVAKTP,bluegrass,Bluegrass,Tree King Creek,Psychograss,23,0.948,0.551,happy,2eX598AcoEbR1KxPqVAKTP,,,https://www.youtube.com/results?search_query=Psychograss%20Tree%20King%20Creek%20official%20audio
spotify-1BcZlXrsDLXnUUNxbDRBtJ,bluegrass,Bluegrass,Wish I Had My Time Again,Uncle Earl,23,0.966,0.685,happy,1BcZlXrsDLXnUUNxbDRBtJ,,,https://www.youtube.com/results?search_query=Uncle%20Earl%20Wish%20I%20Had%20My%20Time%20Again%20official%20audio
spotify-01CXtj7DFZETkiCDosMFjy,breakbeat,Breakbeat,All Torque - Original Version,Hybrid,23,0.0621,0.717,tense,01CXtj7DFZETkiCDosMFjy,,,https://www.youtube.com/results?search_query=Hybrid%20All%20Torque%20-%20Original%20Version%20official%20audio
spotify-0umZoAivXnXaeKZ1C7H7Cb,chicago-house,Chicago House,And So I Dance,Larry Heard,23,0.764,0.532,happy,0umZoAivXnXaeKZ1C7H7Cb,,,https://www.youtube.com/results?search_query=Larry%20Heard%20And%20So%20I%20Dance%20official%20audio
spotify-0d0kp3O9tLW50Gp2Yz22Yq,death-metal,Death Metal,Ecstasy in Decay,Cannibal Corpse,23,0.213,0.99,tense,0d0kp3O9tLW50Gp2Yz22Yq,,,https://www.youtube.com/results?search_query=Cannibal%20Corpse%20Ecstasy%20in%20Decay%20official%20audio
